domain,protocol,ip_addr,get_period,average_word_len,path_length,check_double_slash,containsAt,sub_dir,containsHyphen,countQueries,Label
emgn.com,0,0,0,1,1,1,0,5,12,0,0
yourlust.com,0,0,0,1,1,1,0,4,12,0,0
pikabu.ru,0,0,0,1,1,1,0,4,0,0,0
thenextweb.com,0,0,0,0,1,1,0,9,6,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,14,0,0
mic.com,0,0,0,1,1,1,0,5,13,0,0
interpark.com,0,0,0,1,0,1,0,4,0,4,0
nesn.com,0,0,0,0,1,1,0,6,8,0,0
steamcommunity.com,0,0,0,0,1,1,0,9,0,0,0
mic.com,0,0,0,1,1,1,0,5,12,0,0
emgn.com,0,0,0,0,1,1,0,5,12,0,0
thenextweb.com,0,0,0,0,1,1,0,8,9,0,0
tinnhanh360.net,0,0,0,1,1,1,0,3,11,0,0
tunein.com,0,0,0,0,1,1,0,7,6,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
hdfcbank.com,0,0,0,0,1,1,0,7,3,0,0
tunein.com,0,0,0,0,1,1,0,7,4,0,0
buzzfil.net,0,0,0,1,1,1,0,6,12,0,0
elitedaily.com,0,0,0,0,1,1,0,7,7,0,0
katproxy.com,0,0,0,1,1,1,0,3,8,0,0
torrentdn.com,0,0,0,1,0,1,0,4,0,3,0
mic.com,0,0,0,1,1,1,0,5,15,0,0
ck101.com,0,0,0,1,0,1,0,3,0,4,0
mashable.com,0,0,0,0,1,1,0,8,5,0,0
otomoto.pl,0,0,0,1,1,1,0,5,1,0,0
interpark.com,0,0,0,1,1,1,0,4,0,2,0
jezebel.com,0,0,0,0,1,1,0,6,7,0,0
atwiki.jp,0,0,0,1,1,1,0,4,0,0,0
abcnews.go.com,0,0,0,1,1,1,0,5,7,0,0
emgn.com,0,0,0,1,1,1,0,5,13,0,0
dantri.com.vn,0,0,0,1,1,1,0,4,16,0,0
allegro.pl,0,0,0,1,0,1,0,3,0,1,0
mic.com,0,0,0,1,1,1,0,5,12,0,0
teespring.com,0,0,0,1,0,1,0,4,2,2,0
mashable.com,0,0,0,0,1,1,0,8,5,0,0
tune.pk,0,0,0,0,1,1,0,5,8,0,0
perezhilton.com,0,0,0,1,1,1,0,4,12,1,0
worldoftanks.ru,0,0,0,0,0,1,0,11,1,0,0
moviepilot.com,0,0,0,1,1,1,0,7,18,0,0
searchengineland.com,0,0,0,1,1,1,0,3,9,0,0
hdfcbank.com,0,0,0,0,1,1,0,6,3,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
olx.ua,0,0,0,0,1,1,0,6,1,0,0
web.de,0,0,0,0,1,1,0,7,5,0,0
thechive.com,0,0,0,0,1,1,0,7,10,0,0
olx.ua,0,0,0,1,1,1,0,6,4,0,0
atwiki.jp,0,0,0,1,1,1,0,4,0,0,0
indianexpress.com,0,0,0,0,1,1,0,6,9,0,0
babal.net,0,0,0,1,1,1,0,5,4,0,0
depositphotos.com,0,0,0,1,0,1,0,3,6,0,0
twitter.com,0,0,0,1,0,0,0,3,9,1,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
depositphotos.com,0,0,0,1,0,1,0,3,6,0,0
mic.com,0,0,0,1,1,1,0,5,10,0,0
metro.co.uk,0,0,0,0,1,1,0,7,12,0,0
momoshop.com.tw,0,0,0,1,0,1,0,4,1,4,0
clien.net,0,0,0,0,0,1,0,5,0,1,0
ap.org,0,0,0,0,1,1,0,6,12,0,0
mylust.com,0,0,0,0,1,1,0,6,9,0,0
paytm.com,0,0,0,0,1,0,0,5,6,0,0
mic.com,0,0,0,1,1,1,0,5,10,0,0
aljazeera.net,0,0,0,0,1,1,0,6,8,0,0
olx.in,0,0,0,1,0,1,0,5,0,7,0
superuser.com,0,0,0,0,1,1,0,5,7,0,0
wikimapia.org,0,0,0,1,1,1,0,5,4,0,0
thechive.com,0,0,0,0,1,1,0,7,10,0,0
bestblackhatforum.com,0,0,0,1,1,1,0,3,2,3,0
depositphotos.com,0,0,0,1,1,1,0,4,1,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,13,0,0
correios.com.br,0,0,0,0,1,1,0,6,3,0,0
correios.com.br,0,0,0,0,1,1,0,6,9,0,0
yourlust.com,0,0,0,1,1,1,0,4,9,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
bestblackhatforum.com,0,0,0,1,1,1,0,3,4,3,0
userscloud.com,0,0,0,0,1,1,0,9,0,0,0
sourceforge.net,0,0,0,1,1,1,0,5,1,1,0
sourceforge.net,0,0,0,1,1,1,0,5,1,1,0
rt.com,0,0,0,0,1,1,0,6,7,0,0
udn.com,0,0,0,1,1,1,0,6,2,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,9,0,0
olx.ro,0,0,0,0,1,1,0,7,5,0,0
telegraf.com.ua,0,0,0,1,1,1,0,4,9,0,0
allegro.pl,0,0,0,1,0,1,0,4,8,3,0
correios.com.br,0,0,0,0,1,1,0,6,9,0,0
variety.com,0,0,0,0,1,1,0,8,7,0,0
deadspin.com,0,0,0,1,1,1,0,3,7,2,0
mylust.com,0,0,0,0,1,1,0,6,11,0,0
ringring.vn,0,0,0,1,1,1,0,3,13,0,0
medium.com,0,0,0,1,1,0,1,4,20,0,0
olx.co.id,0,0,0,0,0,1,0,5,0,1,0
genius.com,0,0,0,1,1,1,0,5,37,0,0
icicibank.com,0,0,0,1,1,1,0,5,10,0,0
sourceforge.net,0,0,0,1,1,1,0,5,1,1,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
medium.com,0,0,0,1,1,0,0,4,8,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
putlocker.is,0,0,0,1,1,1,0,3,10,0,0
vnexpress.net,0,0,1,1,0,1,0,7,10,6,0
grantland.com,0,0,0,1,1,1,0,5,11,0,0
techcrunch.com,0,0,0,0,1,1,0,7,9,0,0
worldoftanks.ru,0,0,0,0,1,1,0,8,2,0,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,14,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
medium.com,0,0,0,1,1,0,1,4,8,0,0
emgn.com,0,0,0,1,1,1,0,5,14,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,5,0,0
icicibank.com,0,0,0,0,1,1,0,6,2,0,0
thenextweb.com,0,0,0,0,1,1,0,8,14,0,0
depositphotos.com,0,0,0,1,1,1,0,4,6,0,0
olx.co.id,0,0,0,1,0,1,0,5,1,2,0
nypost.com,0,0,0,0,1,1,0,7,8,0,0
searchengineland.com,0,0,0,1,1,1,0,3,11,0,0
mylust.com,0,0,0,0,1,1,0,6,8,0,0
twitter.com,0,0,0,1,0,1,0,3,0,0,0
seesaawiki.jp,0,0,0,0,1,1,0,5,0,0,0
qz.com,0,0,0,1,1,1,0,5,11,0,0
metro.co.uk,0,0,0,0,1,1,0,7,11,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
io9.com,0,0,0,1,1,1,0,4,11,0,0
olx.ua,0,0,0,1,1,1,0,5,2,0,0
rt.com,0,0,0,0,1,1,0,6,7,0,0
elitedaily.com,0,0,0,0,1,1,0,7,7,0,0
mirtesen.ru,0,0,0,1,0,1,0,3,1,2,0
metro.co.uk,0,0,0,0,1,1,0,7,13,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
esporte.uol.com.br,0,0,0,0,1,1,0,10,12,0,0
tinnhanh360.net,0,0,0,1,1,1,0,3,12,0,0
babal.net,0,0,0,1,1,1,0,6,6,0,0
xvideo-jp.com,0,0,0,1,1,1,0,6,1,0,0
lifehacker.com,0,0,0,1,1,1,0,4,13,0,0
thenextweb.com,0,0,0,0,1,1,0,8,9,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
pikabu.ru,0,0,0,1,1,1,0,4,0,0,0
twitter.com,0,0,0,1,0,0,0,3,1,0,0
tunein.com,0,0,0,0,1,1,0,7,3,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
slashdot.org,0,0,0,0,1,1,0,5,8,0,0
steamcommunity.com,0,0,0,0,1,1,0,9,0,0,0
deadspin.com,0,0,0,1,1,1,0,4,13,0,0
qz.com,0,0,0,0,1,1,0,5,8,0,0
maybank2u.com.my,0,0,0,1,1,1,0,9,3,4,0
kenh14.vn,0,0,0,1,1,1,0,4,13,0,0
kakaku.com,0,0,0,0,1,1,0,8,5,0,0
hootsuite.com,0,0,0,1,1,0,0,5,6,0,0
rocketnews24.com,0,0,0,0,1,1,0,5,0,0,0
correios.com.br,0,0,0,0,1,1,0,5,7,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,1,0,0
kickass.to,0,0,0,1,1,1,0,3,11,0,0
udn.com,0,0,0,1,1,1,0,6,2,0,0
nesn.com,0,0,0,0,1,1,0,6,11,0,0
techcrunch.com,0,0,0,0,1,1,0,7,14,0,0
ap.org,0,0,0,0,1,1,0,6,11,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
grantland.com,0,0,0,0,1,1,0,5,10,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
filehippo.com,0,0,0,0,1,1,0,7,0,0,0
seesaawiki.jp,0,0,0,1,1,1,0,5,0,0,0
maybank2u.com.my,0,0,1,1,1,1,0,11,4,3,0
nypost.com,0,0,0,0,1,1,0,7,7,0,0
medium.com,0,0,0,1,1,0,1,4,7,0,0
mic.com,0,0,0,1,1,1,0,5,12,0,0
indianexpress.com,0,0,0,0,1,1,0,7,9,0,0
privatbank.ua,0,0,0,0,1,0,0,7,5,0,0
maybank2u.com.my,0,0,1,0,1,1,0,12,1,6,0
flirchi.com,0,0,0,1,0,1,0,3,0,0,0
techcrunch.com,0,0,0,0,1,1,0,7,15,0,0
kenh14.vn,0,0,0,1,1,1,0,4,16,0,0
elitedaily.com,0,0,0,0,1,1,0,7,8,0,0
fortune.com,0,0,0,0,1,1,0,7,7,0,0
aljazeera.net,0,0,0,0,1,1,0,6,8,0,0
olx.ua,0,0,0,0,1,1,0,6,2,0,0
thenextweb.com,0,0,0,0,1,1,0,8,10,0,0
mic.com,0,0,0,1,1,1,0,5,12,0,0
plarium.com,0,0,0,0,1,1,0,8,7,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
twitter.com,0,0,0,0,0,1,0,7,1,1,0
allegro.pl,0,0,0,1,0,1,0,4,8,3,0
jezebel.com,0,0,0,1,1,1,0,4,9,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
medium.com,0,0,0,1,1,0,0,4,7,0,0
themeforest.net,0,0,0,0,1,1,0,6,4,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,1,0,0
correios.com.br,0,0,0,0,1,1,0,6,4,0,0
nesn.com,0,0,0,0,1,1,0,6,10,0,0
interpark.com,0,0,1,1,0,1,0,4,0,5,0
themeforest.net,0,0,0,0,1,1,0,6,6,0,0
thenextweb.com,0,0,0,0,1,1,0,8,11,0,0
olx.co.id,0,0,0,0,1,1,0,9,8,0,0
udn.com,0,0,0,1,1,1,0,6,2,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,12,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
bleacherreport.com,0,0,0,1,1,1,0,4,12,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,12,0,0
thenextweb.com,0,0,0,0,1,1,0,8,8,0,0
techcrunch.com,0,0,0,0,1,1,0,7,15,0,0
aljazeera.net,0,0,0,0,1,1,0,6,8,0,0
uproxx.com,0,0,0,0,1,1,0,7,11,0,0
searchengineland.com,0,0,0,1,1,1,0,3,16,0,0
kenh14.vn,0,0,0,1,1,1,0,4,17,0,0
mylust.com,0,0,0,0,1,1,0,6,8,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
tune.pk,0,0,0,1,1,1,0,5,9,0,0
seesaawiki.jp,0,0,0,0,1,1,0,5,0,0,0
hollywoodlife.com,0,0,0,0,1,0,0,7,9,0,0
plarium.com,0,0,0,0,1,1,0,8,5,0,0
hollywoodlife.com,0,0,0,0,1,1,0,7,11,0,0
nguyentandung.org,0,0,0,1,1,1,0,3,12,0,0
thenextweb.com,0,0,0,1,1,1,0,8,16,0,0
web.de,0,0,0,0,1,1,0,7,6,0,0
privatbank.ua,0,0,0,0,1,0,0,7,2,0,0
thenextweb.com,0,0,0,0,1,1,0,8,16,0,0
fortune.com,0,0,0,0,1,1,0,7,9,0,0
correios.com.br,0,0,0,0,1,1,0,6,3,0,0
1337x.to,0,0,0,0,1,1,0,6,10,0,0
mylust.com,0,0,0,0,1,1,0,6,10,0,0
extratorrent.cc,0,0,1,1,1,1,0,5,1,0,0
momoshop.com.tw,0,0,0,1,0,1,0,4,1,4,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
bleacherreport.com,0,0,0,1,1,1,0,4,13,0,0
codecanyon.net,0,0,0,0,1,1,0,6,2,0,0
variety.com,0,0,0,0,1,1,0,7,7,0,0
taboola.com,0,0,0,1,1,1,0,4,7,0,0
thenextweb.com,0,0,0,0,1,1,0,9,6,0,0
diply.com,0,0,0,0,1,1,0,6,10,0,0
pitchfork.com,0,0,0,1,1,1,0,5,11,0,0
censor.net.ua,0,0,0,0,1,1,0,16,0,0,0
nesn.com,0,0,0,0,1,1,0,6,12,0,0
olx.pl,0,0,0,0,1,1,0,9,4,0,0
otomoto.pl,0,0,0,1,1,1,0,4,10,0,0
deadspin.com,0,0,0,1,1,1,0,5,10,0,0
babal.net,0,0,0,1,1,1,0,6,2,0,0
extratorrent.cc,0,0,0,0,1,1,0,5,0,0,0
jalopnik.com,0,0,0,1,1,1,0,3,10,0,0
eksisozluk.com,0,0,0,1,0,0,0,3,0,0,0
mylust.com,0,0,0,0,1,1,0,6,9,0,0
abc.go.com,0,0,0,0,1,1,0,7,8,0,0
thenextweb.com,0,0,0,0,1,1,0,8,12,0,0
buzzfil.net,0,0,0,1,1,1,0,6,14,0,0
askubuntu.com,0,0,0,0,1,1,0,5,7,0,0
bdnews24.com,0,0,0,0,1,1,0,7,10,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,16,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
maybank2u.com.my,0,0,1,1,1,1,0,9,3,4,0
plarium.com,0,0,0,0,1,1,0,8,5,0,0
jezebel.com,0,0,0,1,1,1,0,3,8,0,0
eksisozluk.com,0,0,0,1,0,0,0,3,0,0,0
thenextweb.com,0,0,0,0,1,1,0,8,7,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
privatbank.ua,0,0,0,0,1,0,0,7,4,0,0
seesaawiki.jp,0,0,0,1,1,1,0,5,0,0,0
emgn.com,0,0,0,0,1,1,0,5,11,0,0
plarium.com,0,0,0,0,1,1,0,8,5,0,0
extratorrent.cc,0,0,0,0,1,1,0,5,1,0,0
bdnews24.com,0,0,0,0,1,1,0,7,7,0,0
onedio.com,0,0,0,1,1,1,0,4,11,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
torrentdn.com,0,0,0,1,0,1,0,4,0,3,0
buzzfil.net,0,0,0,1,1,1,0,6,15,0,0
katproxy.com,0,0,0,1,1,1,0,3,11,0,0
qz.com,0,0,0,1,1,1,0,5,12,0,0
sourceforge.net,0,0,0,1,1,1,0,5,0,1,0
kickass.to,0,0,0,1,1,1,0,3,10,0,0
olx.ro,0,0,0,0,1,1,0,7,8,0,0
myspace.com,0,0,0,1,1,0,0,6,0,0,0
nesn.com,0,0,0,0,1,1,0,6,11,0,0
katproxy.com,0,0,0,1,1,1,0,3,7,0,0
interpark.com,0,0,0,1,1,1,0,4,0,3,0
motthegioi.vn,0,0,0,1,1,1,0,4,16,0,0
twitter.com,0,0,1,1,0,0,0,3,4,1,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,14,0,0
web.de,0,0,0,0,1,1,0,6,4,0,0
otomoto.pl,0,0,0,0,1,1,0,6,1,0,0
genius.com,0,0,0,1,1,1,0,5,38,0,0
mylust.com,0,0,0,0,1,1,0,6,11,0,0
allegro.pl,0,0,0,1,0,1,0,3,0,1,0
xhamster.com,0,0,0,0,1,1,0,5,0,0,0
myspace.com,0,0,0,0,1,0,0,7,6,0,0
mic.com,0,0,0,0,1,1,0,5,8,0,0
nymag.com,0,0,0,0,1,1,0,11,6,0,0
allegro.pl,0,0,0,1,1,1,0,3,7,0,0
xhamster.com,0,0,0,0,1,1,0,5,0,0,0
pikabu.ru,0,0,0,1,1,1,0,5,0,0,0
extratorrent.cc,0,0,1,1,1,1,0,5,2,0,0
babal.net,0,0,0,1,1,1,0,6,12,0,0
twitter.com,0,0,0,1,0,0,0,3,3,1,0
tunein.com,0,0,0,0,1,1,0,7,7,0,0
jalopnik.com,0,0,0,1,1,1,0,4,13,0,0
otomoto.pl,0,0,0,0,1,1,0,5,1,0,0
twitter.com,0,0,0,1,0,0,0,3,1,0,0
genius.com,0,0,0,1,1,1,0,5,64,0,0
khabaronline.ir,0,0,0,0,0,1,0,5,0,0,0
otomoto.pl,0,0,0,0,1,1,0,7,2,0,0
olx.ro,0,0,0,0,1,1,0,7,7,0,0
medium.com,0,0,0,1,1,0,1,4,3,0,0
icicibank.com,0,0,0,0,1,1,0,7,6,0,0
metro.co.uk,0,0,0,0,1,1,0,7,12,0,0
gov.uk,0,0,0,0,1,0,0,5,6,0,0
olx.pl,0,0,0,0,1,1,0,5,2,0,0
genius.com,0,0,0,1,1,1,0,5,12,0,0
interpark.com,0,0,0,1,0,1,0,4,0,3,0
lifehacker.com,0,0,0,1,1,1,0,3,8,0,0
bluegape.com,0,0,0,1,1,1,0,6,9,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
extratorrent.cc,0,0,0,1,1,1,0,5,2,0,0
thechive.com,0,0,0,0,1,1,0,7,10,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,0,0,0
web.de,0,0,0,0,1,1,0,6,8,0,0
correios.com.br,0,0,0,0,1,1,0,5,6,0,0
maybank2u.com.my,0,0,0,1,1,1,0,9,3,4,0
variety.com,0,0,0,1,1,1,0,7,18,0,0
askubuntu.com,0,0,0,1,1,1,0,5,14,0,0
olx.ua,0,0,0,1,1,1,0,5,1,0,0
gizmodo.com,0,0,0,1,1,1,0,4,8,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
udn.com,0,0,0,1,1,1,0,6,2,0,0
buzzfil.net,0,0,0,1,1,1,0,6,23,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
ap.org,0,0,0,0,1,1,0,6,8,0,0
sourceforge.net,0,0,0,1,1,1,0,5,0,1,0
bestblackhatforum.com,0,0,0,1,1,1,0,3,4,3,0
ecnavi.jp,0,0,1,0,0,1,0,10,2,0,0
extratorrent.cc,0,0,0,0,1,1,0,5,1,0,0
prezi.com,0,0,0,1,1,0,0,5,11,0,0
hubpages.com,0,0,0,1,1,1,0,4,13,0,0
babal.net,0,0,0,1,1,1,0,6,2,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
olx.co.id,0,0,0,0,1,1,0,9,10,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
uproxx.com,0,0,0,1,1,1,0,7,15,0,0
techcrunch.com,0,0,0,0,1,1,0,7,10,0,0
qz.com,0,0,0,0,1,1,0,5,10,0,0
steamcommunity.com,0,0,0,0,1,1,0,10,0,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,19,0,0
themeforest.net,0,0,0,0,1,1,0,6,6,0,0
thenextweb.com,0,0,0,0,1,1,0,8,10,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,2,0,0
olx.ro,0,0,0,0,1,1,0,7,5,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
momoshop.com.tw,0,0,0,1,0,1,0,4,1,4,0
olx.ua,0,0,0,0,1,1,0,6,1,0,0
babal.net,0,0,0,0,1,1,0,5,1,0,0
syosetu.com,0,0,0,1,0,1,0,5,0,5,0
indianexpress.com,0,0,0,1,1,1,0,6,14,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
motthegioi.vn,0,0,0,1,1,1,0,5,15,0,0
depositphotos.com,0,0,0,1,0,1,0,3,6,0,0
syosetu.com,0,0,0,1,0,1,0,5,0,5,0
olx.ro,0,0,0,1,1,1,0,9,14,0,0
icicibank.com,0,0,0,0,1,1,0,5,6,0,0
interpark.com,0,0,0,1,0,1,0,4,0,2,0
pornsharing.com,0,0,0,1,1,1,0,3,10,0,0
instagram.com,0,0,0,1,0,0,0,4,0,3,0
perezhilton.com,0,0,0,1,1,1,0,6,17,1,0
500px.com,0,0,0,0,1,0,0,5,7,1,0
mashable.com,0,0,0,0,1,1,0,8,4,0,0
ap.org,0,0,0,0,1,1,0,6,10,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
nypost.com,0,0,0,0,1,1,0,7,12,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
grantland.com,0,0,0,0,1,1,0,5,8,0,0
askubuntu.com,0,0,0,1,1,1,0,5,14,0,0
nguyentandung.org,0,0,0,1,1,1,0,3,20,0,0
serverfault.com,0,0,0,1,1,1,0,5,8,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,10,0,0
medium.com,0,0,0,1,1,0,1,4,6,0,0
codecanyon.net,0,0,0,0,1,1,0,6,4,0,0
otomoto.pl,0,0,0,1,1,1,0,4,8,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
maybank2u.com.my,0,0,0,1,1,1,0,9,3,4,0
askubuntu.com,0,0,0,1,1,1,0,5,9,0,0
moviepilot.com,0,0,0,0,1,1,0,7,10,0,0
ahrefs.com,0,0,0,0,1,0,0,10,1,0,0
extratorrent.cc,0,0,0,0,1,1,0,5,0,0,0
web.de,0,0,0,0,1,1,0,6,7,0,0
ecnavi.jp,0,0,0,0,0,1,0,7,1,2,0
extratorrent.cc,0,0,0,1,1,1,0,5,1,0,0
thenextweb.com,0,0,0,0,1,1,0,8,10,0,0
babal.net,0,0,0,1,1,1,0,6,13,0,0
ap.org,0,0,0,0,1,1,0,6,10,0,0
babal.net,0,0,0,1,1,1,0,5,6,0,0
interpark.com,0,0,1,1,0,1,0,4,0,5,0
stackoverflow.com,0,0,0,1,1,1,0,5,15,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
kickass.to,0,0,0,1,1,1,0,3,14,0,0
katproxy.com,0,0,0,1,1,1,0,3,14,0,0
mic.com,0,0,0,0,1,1,0,5,8,0,0
techcrunch.com,0,0,0,0,1,1,0,7,13,0,0
motthegioi.vn,0,0,0,1,1,1,0,4,13,0,0
seekingalpha.com,0,0,0,1,1,1,0,4,12,0,0
gov.uk,0,0,0,1,1,0,0,5,6,0,0
bigcinema.tv,0,0,0,1,1,1,0,4,1,0,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,15,0,0
kenh14.vn,0,0,0,1,1,1,0,4,14,0,0
xossip.com,0,0,0,1,0,1,0,3,0,2,0
thenextweb.com,0,0,0,0,1,1,0,9,10,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
askubuntu.com,0,0,0,0,1,1,0,5,9,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,8,0,0
abc.go.com,0,0,0,0,1,1,0,7,13,0,0
allrecipes.com,0,0,0,1,1,1,0,5,4,1,0
atwiki.jp,0,0,0,1,1,1,0,4,0,0,0
twitter.com,0,0,0,1,0,0,0,3,1,0,0
wikiwiki.jp,0,0,0,1,0,1,0,4,0,0,0
distractify.com,0,0,0,0,1,1,0,12,0,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,0,0,0
ecnavi.jp,0,0,0,0,0,1,0,9,2,0,0
pikabu.ru,0,0,0,1,1,1,0,4,0,0,0
mirtesen.ru,0,0,0,1,0,1,0,4,0,2,0
techcrunch.com,0,0,0,0,1,1,0,6,9,0,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,14,0,0
codecanyon.net,0,0,0,0,1,1,0,6,5,0,0
web.de,0,0,0,0,1,1,0,7,6,0,0
emgn.com,0,0,0,1,1,1,0,5,12,0,0
fanpage.gr,0,0,0,1,1,1,0,5,5,0,0
aljazeera.net,0,0,0,1,1,1,0,8,4,0,0
atwiki.jp,0,0,0,1,1,1,0,4,0,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
persianblog.ir,0,0,0,1,1,1,0,6,0,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,2,0,0
bdnews24.com,0,0,0,0,1,1,0,7,10,0,0
nguyentandung.org,0,0,0,1,1,1,0,3,13,0,0
ap.org,0,0,0,0,1,1,0,6,7,0,0
serverfault.com,0,0,0,1,1,1,0,5,9,0,0
kickass.to,0,0,0,1,1,1,0,3,16,0,0
otomoto.pl,0,0,0,1,1,1,0,4,10,0,0
allegro.pl,0,0,0,1,0,1,0,4,7,4,0
sourceforge.net,0,0,0,1,1,1,0,5,0,1,0
nypost.com,0,0,0,0,1,1,0,7,5,0,0
atwiki.jp,0,0,0,1,1,1,0,4,0,0,0
olx.ua,0,0,0,0,1,1,0,6,1,0,0
babal.net,0,0,0,0,1,1,0,6,1,0,0
genius.com,0,0,0,1,1,1,0,5,64,0,0
bigcinema.tv,0,0,0,1,1,1,0,4,0,0,0
b9dm.com,0,0,0,0,1,1,0,20,0,0,0
kienthuc.net.vn,0,0,0,1,1,1,0,4,15,0,0
codecanyon.net,0,0,0,0,1,1,0,6,4,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,12,0,0
thenextweb.com,0,0,0,0,1,1,0,8,10,0,0
tinnhanh360.net,0,0,0,1,1,1,0,3,13,0,0
tinnhanh360.net,0,0,1,1,1,1,0,3,12,0,0
udn.com,0,0,0,1,1,1,0,6,2,0,0
variety.com,0,0,0,0,1,1,0,7,9,0,0
superuser.com,0,0,0,1,1,1,0,5,12,0,0
jalopnik.com,0,0,0,0,1,1,0,5,10,0,0
mylust.com,0,0,0,0,1,1,0,6,7,0,0
olx.co.id,0,0,0,0,1,1,0,9,4,0,0
mic.com,0,0,0,1,1,1,0,5,11,0,0
twitter.com,0,0,0,1,0,1,0,3,1,0,0
olx.co.id,0,0,0,0,1,1,0,9,6,0,0
torcache.net,0,0,1,1,1,1,0,4,0,0,0
extratorrent.cc,0,0,0,1,1,1,0,5,2,0,0
xhamster.com,0,0,0,1,1,1,0,5,0,0,0
metro.co.uk,0,0,0,0,1,1,0,7,13,0,0
nypost.com,0,0,0,0,1,1,0,7,12,0,0
babal.net,0,0,0,1,1,1,0,6,6,0,0
tobogo.net,0,0,0,1,0,1,0,4,0,8,0
web.de,0,0,0,0,1,1,0,7,6,0,0
stackoverflow.com,0,0,0,1,1,1,0,5,11,0,0
hubpages.com,0,0,0,0,1,1,0,6,5,0,0
twitter.com,0,0,0,1,0,0,0,3,1,0,0
pikabu.ru,0,0,0,1,1,1,0,4,0,0,0
nesn.com,0,0,0,0,1,1,0,6,10,0,0
thenextweb.com,0,0,0,0,1,1,0,9,6,0,0
depositphotos.com,0,0,0,1,1,1,0,4,5,0,0
persianblog.ir,0,0,0,0,1,1,0,6,0,0,0
correios.com.br,0,0,0,0,1,1,0,5,8,0,0
kakaku.com,0,0,0,0,1,1,0,8,4,0,0
depositphotos.com,0,0,0,1,0,1,0,3,1,1,0
babal.net,0,0,0,1,1,1,0,7,4,0,0
kickass.to,0,0,0,1,1,1,0,3,8,0,0
kotaku.com,0,0,0,0,1,1,0,6,12,0,0
